,Tipo,Propiedad,Acción,Habitaciones,Baños,Parqueaderos,Área construída,Área privada,Estrato,Estado,Piso N°,Antigüedad,Administración,Precio m²,Dirección,Barrio,Ciudad,Departamento,Características,Precio (COP),Descripción general,Código Fincaraíz,No. Fotos,Fecha Sacada,Fecha Publicada,Enlace
123,Inmobiliaria,Apartamento,venta,,Código Fincaraíz: 6846459,1,72 ,66 ,2,,1,1 a 8 años,110.000 COP,"1.916.666,67",Preguntar al anunciante,Cumaral,Villavicencio,Meta,"['Cancha de Futbol', 'Circuito cerrado de TV', 'En conjunto cerrado', 'Parqueadero Visitantes', 'Piscina', 'Portería / Recepción', 'Aire Acondicionado', 'Balcón', 'Baño Independiente', 'Barra estilo americano', 'Comedor auxiliar', 'Estudio', 'Anuncio publicado por:', 'Casa 360', 'hace 2 meses']",138.000.000," 4694FR905 - OPORTUNIDAD - SE VENDE HERMOSO APARTAMENTO - VILLAVICENCIO OKAVANGO              Tres Habitaciones    Dos Baños   Cocina Integral Abierta   Zona de Lavandería   Sala  Comedor    Estudio  Balcón   Parqueadero Independiente   Segundo Piso    Se encuentra en Conjunto Residencial con Vigilancia Privada,  tiene Piscina,  Parque Para Niños,  Cacha de Futbol,  Salón Comunal y Parqueadero para Visitantes. El apartamento tiene los Baños terminados con divisiones en vidrios templados y muebles empotrados,  cortina en todas las ventanas con BlackOut,  la habitación principal con Aire Acondicionado,  y tiene parqueadero privado independiente.     .",,24,2023-01-27 12:46:16.077898,,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/cumaral/villavicencio/6846459
124,Loft,Apartamento,venta,2.0,3,2,145 ,145 ,6,Excelente,,9 a 15 años,680.000 COP,"8.275.862,07",Preguntar al anunciante,Medellín,Medellín,Antioquia,"['Ascensor', 'Circuito cerrado de TV', 'Garaje / Parqueadero(s)', 'Garaje(s)', 'Gimnasio', 'Parqueadero Visitantes', 'Alarma Contra Incendio', 'Cocina Integral', 'Cocina tipo Americano', 'Depósito / Bodega', 'Parqueadero Visitantes', 'Puerta de seguridad', 'Anuncio publicado por:', 'Century 21 Radial', 'hace 15 días']",1.200.000.000,"Se vende Moderno Apartamento en el Poblado en el sector de Provenza,  en un lugar estratégico a pocas cuadras de  restaurante y zona comercial,  pero tiene la facilidad de poder salir a caminar y disfrutar de la magia del sector,   Edificio exclusivo de una sola torre,  Moderno,  con una linda a zona verde,  fácil acceso a diferentes vías.  El edificio permite colocarlo como oficina asi que cuenta con los 2 usos               ( comercial y vivienda)  El Apartamento cuenta con 1 niveles,  con 2 habitaciones con baño,  espacio abierto de sala comedor,  que se integra con la cocina  para crear un solo ambiente. Cuenta con una terraza que está integrada a la zona social,  esta se puede independizar si se requiere dividir los espacios.  el apartamento cuenta con persianas eléctricas,  dos parqueaderos cubiertos,  cuarto útil ,  portería 24h ,  gimnasio , turco,  Zona de BBQ,  Zona de mascotas,  dos ascensores ..",,20,2023-01-27 12:47:37.565657,,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/medellin/medellin/7820725
125,Inmobiliaria,Casa,venta,5.0,4,3,650 ,993 ,6,Excelente,1,16 a 30 años,No definida,"5.384.615,38",Preguntar al anunciante,Medellín,Medellín,Antioquia,"['Parqueadero Visitantes', 'Portería / Recepción', 'Terraza', 'Vigilancia', 'Balcón', 'Calentador', 'Chimenea', 'Comedor auxiliar', 'Depósito / Bodega', 'Parqueadero Visitantes', 'Puerta de seguridad', 'Terraza', 'Anuncio publicado por:', 'INMOBILIARIA LA HEREDAD', 'hace 2 meses']",3.500.000.000,"Exclusiva y lujosa casa ,  con múltiples comodidades,  para tu bienestar y el de tu familia. En elegante sector de El Poblado,  con vigilancia y seguridad..",,18,2023-01-27 12:47:39.060343,,https://www.fincaraiz.com.co/inmueble/casa-en-venta/medellin/medellin/7798956
126,Inmobiliaria,Apartamento,venta,,Código Fincaraíz: 7798964,1,104 ,100 ,5,,6,enor a 1 año,No definida,"6.346.153,85",Preguntar al anunciante,Medellín,Medellín,Antioquia,"['Ascensor', 'Gimnasio', 'Terraza', 'Vigilancia', 'Balcón', 'Calentador', 'Depósito / Bodega', 'Puerta eléctrica', 'Sauna / Turco / Jacuzzi', 'Terraza', 'Parques cercanos', 'Zona Residencial', 'Anuncio publicado por:', 'INMOBILIARIA LA HEREDAD', 'hace 2 meses']",660.000.000,"Edificio Nuevo en Venta en Laureles las Acacías. Apartamentos Disponibles  Duplex Piso 601 y 401  Área 100 Metros  en Escritura pública (área real construida 104 Metros)  Apartamento para Estrenar  Tres Habitaciones,  Tres Baños. Excelente Vista. Full Acabados  PRECIO EN DESCUENTO: $640.000.000 Incluye Parqueadero.   Apartamentos Sencillos  Piso 302,  502,  602 y 702  Área: 104 Metros en escritura (En construcción tienen 111 Metros cuadrados) Tres Habitaciones,  Tres Baños. Excelente Vista,  Full Acabados   PRECIO EN DESCUENTO: $660.000.000 Incluye Parqueadero.",,22,2023-01-27 12:47:40.553996,,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/medellin/medellin/7798964
127,Inmobiliaria,Apartamento,venta,3.0,1,1,71 ,71 ,5,Bueno,11,1 a 8 años,No definida,"4.788.732,39",Preguntar al anunciante,Medellín,Medellín,Antioquia,"['Gimnasio', 'Piscina', 'Portería / Recepción', 'Salón Comunal', 'Vigilancia', 'Vista panorámica', 'Balcón', 'Sauna / Turco / Jacuzzi', 'Seguridad', 'Zona Residencial', 'Anuncio publicado por:', 'INMOBILIARIA LA HEREDAD', 'hace 2 meses']",340.000.000,"Super Precio para adquirir muy Buena vivienda en excelente sector de Medellín,  con cercanías a almacenes Éxito. y vías que te permiten salir rápidamente a San Jerónimo y Santafé de Antioquia. Sector con múltiples instituciones educativas..",,16,2023-01-27 12:47:42.043179,,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/medellin/medellin/7798994
128,Inmobiliaria,Apartamento,venta,4.0,5,3,200 ,268 ,5,Bueno,,ás de 30 años,1.574.000 COP,3.900.000,Preguntar al anunciante,Medellín,Medellín,Antioquia,"['Acceso Pavimentado', 'Árboles frutales', 'Ascensor', 'En conjunto cerrado', 'En Edificio', 'En zona residencial', 'Ascensores Comunales', 'Calentador', 'Closet', 'Cocina Equipada', 'Cuarto de Servicio', 'Depósito / Bodega', 'Anuncio publicado por:', 'Century 21 Radial', 'hace 2 meses']",780.000.000,"Se Vende amplio Apartamento en la transversal Superior,  este apartamento se encuentra ubicado en un edificio que cuenta con solo 6 unidades inmobiliarias,  de esta manera se distribuye un apartamento por piso permitiéndole tener a sus habitantes un inmueble con un área muy generosa,  esta propiedad cuenta con un área de 200 metros construidos y una excelente terraza de 68 m2,   al ser pocos apartamentos le permite a sus habitantes disfrutar de un espacio tranquilo y muy privado; El apartamento tiene una zona social muy amplia la cual esta prevista para integrar los espacios de la sala,  el comedor y la sala de star la cual tiene acceso a una amplia terraza,  cuenta con estudio,  la cocina es integral y es muy amplia,  cuenta con zona de ropas independiente,  tambien cuenta con tres habitaciones muy amplias,  dos de ellas cuentan con su respectivo vestier y cada una tiene su propio baño,  cuenta con habitación del servicio la cual tiene su propio baño y closet,  este apartamento tiene 3 parqueaderos y cuarto",,27,2023-01-27 12:47:43.542810,,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/medellin/medellin/7798683
129,Inmobiliaria,Apartamento,venta,3.0,Código Fincaraíz: 7420209,,82 ,0 ,4,,16,,185.000 COP,"3.048.780,49",,Medellin,Medellín,Antioquia,"['Portería / Recepción', 'Terraza', 'Closet', 'Instalación de gas', 'Colegios / Universidades', 'Parques cercanos', 'Supermercados / C.Comerciales', 'Trans. Público cercano', 'Zona Residencial', 'Anuncio publicado por:', 'La Lonja Propiedad Raíz', 'hace 6 meses']",250.000.000,"Apartamento en venta con , Sala comedor , Cocina semintegral, Red de gas, Tres cuartos , Dos Baños , Dos closets, Piso en vitrificado y porteria Portería las 24 horas.",,21,2023-01-27 12:47:45.034917,,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/medellin/medellin/7420209
130,Inmobiliaria,Apartamento,venta,3.0,2,1,60 ,60 ,4,,,16 a 30 años,240.000 COP,4.750.000,Preguntar al anunciante,Medellin,Medellín,Antioquia,"['Cancha de Futbol', 'Garaje / Parqueadero(s)', 'Piscina', 'Salón Comunal', 'Vigilancia 24x7', 'Zona Infantil', 'Zonas Verdes', 'Closet', 'Cocina Integral', 'Comedor', 'Instalación de gas', 'Zona de lavandería', 'Anuncio publicado por:', 'Maxibienes S.A.S', 'hace 1 mes']",285.000.000,"disponible para venta,  sector Medellín,  con administración de $240.000 consta de,  3 alcobas con closet,  2 baños,  salon comedor,  cocina integral,  red de gas,  zona de ropas,  ventanal,  piso en porcelanato,  juegos infantiles,  salon social,  placa polideportiva,  zonas verdes,  piscina,  parqueadero descubierto,  con vigilancia las 24 horas.  649-24091.",,16,2023-01-27 12:47:46.564078,,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/medellin/medellin/6943574
131,Inmobiliaria,Apartamento,venta,3.0,5,1,270 ,0 ,4,,14,,No definida,"4.259.259,26",,Medellin,Medellín,Antioquia,"['Ascensor', 'Canchas Deportivas', 'En conjunto cerrado', 'Garaje / Parqueadero(s)', 'Garaje(s)', 'Gimnasio', 'Calentador', 'Closet', 'Comedor', 'Cuarto de Servicio', 'Instalación de gas', 'Sauna / Turco / Jacuzzi', 'Anuncio publicado por:', 'Arrendamientos Mabel Ochoa S.A.S', 'hace 11 meses']",1.150.000.000,"Se vende o arrienda apartamento dúplex sector de sabaneta aves marías. Cuenta con 3 alcobas cada una con baño y vestier,  alcoba de servicio con baño,  dos salas,  comedor,  cocina integral abierta,  zona de ropas independiente,  tres balcones,  estudio. Unidad cerrada completa,  vista panorámica sin poniente. Cerca al centro comercial aves marías,  parque de sabaneta y estación del metro estrella..",,16,2023-01-27 12:47:48.121048,,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/medellin/medellin/7056767
132,Inmobiliaria,Apartamento,venta,3.0,2,,41 ,41 ,3,Bueno,2,16 a 30 años,150.000 COP,"4.390.243,9",Preguntar al anunciante,Medellín,Medellín,Antioquia,"['Acceso Pavimentado', 'Árboles frutales', 'Bósque nativo', 'En conjunto cerrado', 'En zona residencial', 'Jardín', 'Parqueadero Visitantes', 'Piso en Baldosa /  Mármol', 'Servicios Públicos', 'Todos los Servicios', 'Ubicada en edificio', 'Ventilación Natural', 'Anuncio publicado por:', 'Century 21 Radial', 'hace 4 días']",180.000.000,"Se Vende Apartamento en Buenos aires en un sector muy tranquilo y cerca a una importante área verde de protección ambiental de la ciudad,  cuenta con buenas vías de acceso y buen transporte publico que llega hasta la entrada de la unidad,  el apartamento se encuentra ubicado en una unidad cerrada que cuenta con vigilancia las 24 horas,  tiene piscina y zonas verdes; el apartamento es de 41 m2 y cuenta con sala comedor con vista al exterior,  cocina sencilla,  baño social sencillo,  tiene 3 habitaciones,  la principal cuenta con baño,  este apartamento es una buena opción de inversión por la zona y la unidad donde se encuentra ubicado.",,11,2023-01-27 12:47:49.605895,,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/medellin/medellin/7870999
133,Inmobiliaria,Apartamento,venta,4.0,2,1,136 ,0 ,3,,3,,30.000 COP,2.500.000,Preguntar al anunciante,Medellín,Medellín,Antioquia,"['Acceso Pavimentado', 'Circuito cerrado de TV', 'Cochera', 'En conjunto cerrado', 'Portería / Recepción', 'Vigilancia', 'Balcón', 'Baño Auxiliar', 'Baño Independiente', 'Closet', 'Cocina Integral', 'Cuarto de Servicio', 'Anuncio publicado por:', 'PROVENTO INMOBILIARIA', 'hace 3 meses']",340.000.000,"Este apartamento se encuentra ubicado en Estadio. Tiene un área de 136m² los cuales se distribuyen en 4 habitaciones,  2 baños,  habitacion de servicio,  cocina integral.  También cuenta con un parqueadero y cuarto util.  Ademas cuenta con zona verde,  sin ascensor. Todo por un valor de 340.000.000.  Contáctanos para más información.  .",,3,2023-01-27 12:47:51.095068,,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/medellin/medellin/7687819
134,Inmobiliaria,Casa,venta,3.0,3,1,165 ,193 ,5,Bueno,1,ás de 30 años,No definida,"3.066.666,67",Preguntar al anunciante,Medellín,Medellín,Antioquia,"['Terraza', 'Comedor auxiliar', 'Depósito / Bodega', 'Terraza', 'Parques cercanos', 'Zona Residencial', 'Anuncio publicado por:', 'INMOBILIARIA LA HEREDAD', 'hace 2 meses']",506.000.000,"Este apartamento,  te brinda las amplias comodidades que puede tener una casa. Su excelente ubicación; con cercanía a iglesia,  parque,  centro comercial. Te ofrece la oportunidad de tener un inmueble para uso mixto; tanto comercial como habitacional..",,16,2023-01-27 12:47:52.604201,,https://www.fincaraiz.com.co/inmueble/casa-en-venta/medellin/medellin/7798987
135,Inmobiliaria,Apartamento,venta,3.0,4,3,221 ,221 ,6,Excelente,Otro,1 a 8 años,927.000 COP,"7.918.552,04",Preguntar al anunciante,medellín,Medellín,Antioquia,"['Ascensor', 'En conjunto cerrado', 'Garaje Cubierto', 'Gimnasio', 'Parqueadero Visitantes', 'Piscina', 'Balcón', 'Baño Auxiliar', 'Barra estilo americano', 'Calentador', 'Citófono', 'Cocina Integral', 'Anuncio publicado por:', 'Century 21 Radial', 'hace 3 meses']",1.750.000.000,"La mejor vista de Medellín la encontraras en este Apartamento para la venta ubicado en exclusiva zona del Poblado. sector Balsos,  cercano a Centro comercial Santa Fe,  Oviedo,  Colegios,  Guarderías,  centros de salud,  supermercados,  con fácil acceso a vías principales.  Con un área total de 220 mts,  distribuidos en ambientes agradables,  espaciosos,  con amplios ventanales con vista a toda la ciudad de Medellín. Sala comedor ,  con balcón,  cocina integral, ,  baño social,  biblioteca,  3 habitaciones cada una con baño y vestier,  Zona de ropas y cuarto del servicio  3 parqueaderos cada uno con  cuarto útil.   La unidad cuenta con portería 24 hs,  gimnasio,  salón social,  piscina ,  sauna,  jacuzzi,   juegos infantiles,  zonas verdes..",,24,2023-01-27 12:47:54.105313,,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/medellin/medellin/6991962
136,Inmobiliaria,Casa,venta,3.0,3,2,264 ,286 ,6,Bueno,,16 a 30 años,980.000 COP,"3.598.484,85",Preguntar al anunciante,Medellín,Medellín,Antioquia,"['Parqueadero Visitantes', 'Portería / Recepción', 'Salón Comunal', 'Terraza', 'Zona Infantil', 'Parqueadero Visitantes', 'Terraza', 'Seguridad', 'Zona Campestre', 'Zona Residencial', 'Anuncio publicado por:', 'Century 21 Radial', 'hace 11 días']",950.000.000,"Casa ubicada en El Poblado loma de los Parra entre la avenida de El Poblado y la transversal inferior,  consta de 3 niveles,  en el primer nivel encuentras baño social,  sala,  comedor,  balcon,  cocina integral,  zona de ropas; en el segundo nivel 3 alcobas 2 baños,  estar de alcobas,  y en un subnivel tiene un espacio para sala familiar,  o habitación,  con jardín. Esta en una unidad residencial completa y muy campestre,  con piscina,  salon social,  zonas verdes , parque infantil y cancha..",,23,2023-01-27 12:47:55.597061,,https://www.fincaraiz.com.co/inmueble/casa-en-venta/medellin/medellin/7544396
137,Inmobiliaria,Apartamento,venta,3.0,2,,100 ,102 ,3,Bueno,3,1 a 8 años,No definida,2.500.000,Preguntar al anunciante,Medellín,Medellín,Antioquia,"['Vista panorámica', 'Balcón', 'Anuncio publicado por:', 'INMOBILIARIA LA HEREDAD', 'hace 2 meses']",250.000.000,"Super Oferta para estrenar,   con una amplia área y tres cómodas habitaciones,  balcón con buena panorámica. Si adquieres este inmueble,  tendrás  cercanía a hospital y terminal de transporte..",,14,2023-01-27 12:47:57.086976,,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/medellin/medellin/7798988
138,Inmobiliaria,Casa,venta,8.0,9,4,329 ,127 ,2,Bueno,,ás de 30 años,No definida,"2.948.328,27",Preguntar al anunciante,Medellín,Medellín,Antioquia,"['Vigilancia', 'Calentador', 'Puerta de seguridad', 'Zona Comercial', 'Anuncio publicado por:', 'INMOBILIARIA LA HEREDAD', 'hace 2 meses']",970.000.000,"Este edificio es una fabulosa inversión; por que te permite recibir retorno de inmediato. Además cada interior  está muy nuevo. Su  ubicación te permite estar cerca a estación del Metro,   a hospitales y a universidades..",,21,2023-01-27 12:47:58.587781,,https://www.fincaraiz.com.co/inmueble/casa-en-venta/medellin/medellin/7799072
139,Inmobiliaria,Apartamento,venta,3.0,2,1,106 ,0 ,5,,2,,No definida,"4.245.283,02",,MEDELLIN,Medellín,Antioquia,"['Garaje Cubierto', 'Garaje / Parqueadero(s)', 'Garaje(s)', 'Calentador', 'Closet', 'Cuarto de Servicio', 'Instalación de gas', 'Zona de lavandería', 'Colegios / Universidades', 'Parques cercanos', 'Supermercados / C.Comerciales', 'Trans. Público cercano', 'Anuncio publicado por:', 'Arrendamientos Mabel Ochoa S.A.S', 'hace 4 meses']",450.000.000,"EXCELENTE APARTAMENTO CON 3 HABITACIONES,  SALA COMEDOR,  COCINA SENCILLA,  ZONA DE ROPAS,  2 BAÑOS,  HABITACION DEL SERVICIO,  PARQUEADERO,  SIN ADMINISTRACION,  FACILIDAD DE VIAS DE ACCESO,  PRECIO NEGOCIABLE..",,17,2023-01-27 12:48:00.140834,,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/medellin/medellin/7706372
140,Inmobiliaria,Apartamento,venta,3.0,2,1,86 ,0 ,4,,,,No definida,"5.697.674,42",,Medellin,Medellín,Antioquia,"['Ascensor', 'Cancha de Futbol', 'Garaje / Parqueadero(s)', 'Garaje(s)', 'Gimnasio', 'Parqueadero Visitantes', 'Piscina', 'Portería / Recepción', 'Salón Comunal', 'Zonas Verdes', 'Calentador', 'Closet', 'Anuncio publicado por:', 'Arrendamientos Mabel Ochoa S.A.S', 'hace 1 año']",490.000.000,"Se vende apartamento sector medellin loma el indio. Cuenta con tres alcobas,  dos baños,  sala comedor,  cocina integral abierta,  zona de ropas independiente,  vista panorámica hacia el norte y oriente. Unidad completa,  con parqueadero y cuarto útil,  zonas verdes,  comunes. Cerca al centro comercial san diego,  premium plaza,  estación del metro,  excelentes vías la 33,  las palmas,  zona campestre y tranquila..",,13,2023-01-27 12:48:01.617087,,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/medellin/medellin/6985841
141,Inmobiliaria,Casa,venta,3.0,3,2,129 ,197 ,6,Bueno,,16 a 30 años,623.000 COP,"8.527.131,78",Preguntar al anunciante,Medellín,Medellín,Antioquia,"['Jardín', 'Jardines Exteriores', 'Parqueadero Visitantes', 'Piscina', 'Portería / Recepción', 'Portería / Vigilancia', 'Balcón', 'Calentador', 'Citófono', 'Cocina Integral', 'Cuarto de Servicio', 'Depósito / Bodega', 'Anuncio publicado por:', 'Century 21 Radial', 'hace 2 meses']",1.100.000.000,"Venta de casa,   Ubicada en exclusivo sector del Poblado,  a pasos del Centro Comercial El Tesoro,  mall del Este. con un Área total de 197 mts,  y 129 construidos,  distribuidos en 2 niveles,  terraza cubierta con pérgola  en vidrio, ,  jardín,  sala comedor abiertos,  cocina cerrada,  baño social,  cuarto del servicio,  zona de ropas. En el segundo nivel se encuentran 3 habitaciones dos de las cuales tienen balcón ,   habitación principal con baño y vestier,  amplia biblioteca con closet de linos. Techos altos. 2 parqueaderos y 2 cuartos utiles.   La unidad cuenta con portería 24 horas,  piscina climatizada,  salón social,  juegos infantiles,  sendero peatonal,  zona de mascotas.   A pasos de Centros comerciales El Tesoro,  Mall del este,  Mall Ámsterdam,  supermercados,  colegios,  guarderías,  transversal superior..",,24,2023-01-27 12:48:03.107043,,https://www.fincaraiz.com.co/inmueble/casa-en-venta/medellin/medellin/7140674
