,Tipo,Propiedad,Acción,Habitaciones,Baños,Parqueaderos,Área construída,Área privada,Estrato,Estado,Piso N°,Antigüedad,Administración,Precio m²,Dirección,Barrio,Ciudad,Departamento,Características,Precio (COP),Descripción general,No. Fotos,Fecha Sacada,Enlace,Acceso Pavimentado,Anuncio publicado por:,Ascensor,Balcón,Baño Auxiliar,Baño Independiente,Calentador,Citófono,Closet,Cocina Integral,En conjunto cerrado,Garaje / Parqueadero(s),Garaje(s),Instalación de gas,Parqueadero Visitantes,[,],Acceso Pavimentado,Ascensor,Balcón,Baño Auxiliar,Baño Independiente,Calentador,Citófono,Closet,Cocina Integral,En conjunto cerrado,Garaje / Parqueadero(s),Garaje(s),Instalación de gas
472,Usado,Apartamento,venta,3,1.0,,,,2,,1.0,enor a 1 año,0.0,2071713.15,KR 144 # 68 - 240,Medellín,Medellín,,"['Jardín', 'Colegios / Universidades', 'Parques cercanos', 'Sobre vía principal', 'Supermercados / C.Comerciales', 'Trans. Público cercano', 'Zona Residencial']",130000000,"Se vende apartamento 1 piso en obra blanca para mejorar a su gusto, solo tiene 8 meses de uso y está ubicado en el sector Travesías de San Cristóbal a tan solo 10 minutos del parque principal. Cuenta con 3 habitaciones, 1 baño, sala amplia, cocina sencilla y jardín, está ubicado a bordo de calle con vía de acceso pavimentada y cuenta con rutas de buses. El sector está en crecimiento y se está valorizando mucho por lo que es ideal para inversion. Para más informacion comunicarse al 3106022087 Luis Mejia.",13,2023-04-23 19:40:44.769978,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/medellin/antioquia/10072189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,Inmobiliaria,Casa,venta,Código Fincaraíz: 7804958,,3.0,800.0,800.0,6,,2.0,,0.0,12500000.0,Preguntar al anunciante,Castropol,Medellín,Antioquia,"['Acceso Pavimentado', 'Circuito cerrado de TV', 'En conjunto cerrado', 'Garaje / Parqueadero(s)', 'Garaje(s)', 'Parqueadero Visitantes', 'Balcón', 'Baño Auxiliar', 'Baño Independiente', 'Chimenea', 'Cocina Integral', 'Cuarto de Servicio', 'Anuncio publicado por:', 'ALSAIBERICO SAS', 'hace 4 meses']",10000000000,"Exclusiva casa de lujo con los mejores acabados y una increíble vista hacia la ciudad de Medellín  Área del lote: 3, 216 M2  Área Construida: 800 m2  4 Habitaciones  7 Baños  Cocina Pro Abierta  Doble Altura en Áreas Sociales  Espejos de Agua  Cuarto de Servicio  Laundry Room  Piscina Climatizada  Jacuzzi  Full Deck  Solárium  Zona BBQ  Turco Gym  Jardines  Huerto   Administración: 1, 100, 000  Predial: 20, 874, 0000 Anual   Precio: cop.",25,2023-04-23 19:40:46.277327,https://www.fincaraiz.com.co/inmueble/casa-en-venta/castropol/medellin/7804958,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0
474,Inmobiliaria,Apartamento,venta,2,2.0,1.0,70.0,70.0,,,,,0.0,7857142.86,Preguntar al anunciante,Medellín,Medellín,,"['Ascensor', 'Circuito cerrado de TV', 'En conjunto cerrado', 'Garaje(s)', 'Parqueadero Visitantes', 'Piscina', 'Balcón', 'Baño Auxiliar', 'Barra estilo americano', 'Calentador', 'Citófono', 'Estudio', 'Anuncio publicado por:', 'GRUGES', 'hace 19 días']",550000000,"Hermoso apartamento en altos del poblado     Área: 70 mt2,  recientemente remodelado,    Piso: 6  Estrato: 6   Años de construido: 8 años     Dos habitaciones  Dos baños  Sala  Comedor  Estudio  Cocina integral  Zona de ropas  Balcón   Parqueadero doble lineal  Cuarto útil     La unidad residencial dispone de:    Portería   Vigilancia 24 horas  Piscina climatizada  Sauna  Turco  Gimnasio  Salón social  Cancha de squash  Juegos infantiles  Ascensores (2) por cada torre  Zonas verdes  Planta de energía   Tanques de reserva de agua    El sector provee varias rutas de acceso (Av. Palmas y Tv. Superior y Túnel de Oriente) así como también de tres (3) rutas de transporte público. Se encuentra cerca al hotel Intercontinental,  Mall Palms Avenue,  Mall Interplaza,  Restaurante Hato Viejo,  Universidad CES,  Colegio La Salle y Colegio Marymount.      Administración: $300 mil   Predial: $2.400 (anual)     Valor venta: $550.000.000 millones     Nota: Constructora:  Monserrate    El apto se encuentra libre",25,2023-04-23 19:42:08.282171,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/medellin/antioquia/8003867,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0
475,Inmobiliaria,Apartamento,venta,4,2.0,1.0,100.0,100.0,3,,,,0.0,5000000.0,Preguntar al anunciante,Medellín,Medellín,,[],500000000,"Area 100m²,  4 alcobas,  2 baños,  sala,  comedor,  patio,  garaje,  piso en ceramica,  (APARTAMENTO EN SEGUNDO PISO SIN DESEMGLOBAR)  Cerca al parque del calvario,  manrique la 45,  Av barranquilla,  av nutibara,  iglesia de manrique,  estación del metro hospital,  .",24,2023-04-23 19:42:09.825306,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/medellin/antioquia/7950426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
476,Inmobiliaria,Apartamento,venta,4,3.0,3.0,497.0,0.0,6,,,16 a 30 años,1000.0,3521126.76,Preguntar al anunciante,Urbanizacion castilla real,Medellín,Antioquia,[],1750000000,Codigo: 11285. Apartamento en venta ubicado en el poblado sector la tomatera. administración $1.312.700. predial $2.650.781 trimestral. avalúo catastral $827.480.000. construido en el año 1.996..,30,2023-04-23 19:42:11.338771,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/urbanizacion-castilla-real/medellin/7675771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
477,Inmobiliaria,Apartamento,venta,3,4.0,3.0,312.0,0.0,6,,,ás de 30 años,850000.0,2980769.23,Preguntar al anunciante,Urbanizacion viviendas del sur ll,Medellín,Antioquia,[],930000000,Codigo: 814. Apartamento dúplex ubicado en el campestre. tipo casa en primer piso. unidad cerrada muy familiar..,9,2023-04-23 19:42:12.918853,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/urbanizacion-viviendas-del-sur-ll/medellin/7647072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
478,Inmobiliaria,Apartamento,venta,5,5.0,2.0,260.0,260.0,6,,8.0,ás de 30 años,430000.0,5384615.38,Preguntar al anunciante,El nogal- los almendros,Medellín,Antioquia,"['Acceso Pavimentado', 'Ascensor', 'Terraza', 'Vista panorámica', 'Baño Auxiliar', 'Baño Independiente', 'Citófono', 'Cocina Integral', 'Depósito / Bodega', 'Zona de lavandería', 'Trans. Público cercano', 'Anuncio publicado por:', 'Cava Home', 'hace 3 meses']",1400000000,"Venta apartamento Duplex Remodelado,  sector Laureles Medellin Cuenta con 5 habitaciones,  4 de ellas con baño,  baño social completo  Terraza con vista hermosa,  rodeado de verde,  cocina abierta,  sala amplia con balcón cerrado (se puede abrir) comedor,  zona de ropas amplía en la terraza,  cuarto de bodega,  2 parqueaderos independientes   Se encuentra ubicado en la zona rosa de Laureles Medellin,  cerca de restaurantes y súper mercados  Predial anual 4 millones cuatrocientos.",20,2023-04-23 19:42:14.474864,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/el-nogal--los-almendros/medellin/7849960,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0
479,Inmobiliaria,Casa,venta,2,3.0,4.0,235.0,235.0,5,Bueno,,1 a 8 años,270000.0,6808510.64,Preguntar al anunciante,Santa Elena Medellín,Medellín,Antioquia,"['Asador', 'Bahía exterior de parqueo', 'Cancha de Baloncesto', 'Cancha de Futbol', 'En conjunto cerrado', 'Garaje / Parqueadero(s)', 'Alarma', 'Calentador', 'Cocina Equipada', 'Cocina Integral', 'Cocineta', 'Cuarto de Servicio', 'Anuncio publicado por:', 'Engel & Volkers', 'hace 8 días']",1600000000,"Entre el bosque hay una hermosa casa moderna,  muy luminosa y amplia con ventanales en vidrio de arriba a abajo,  lo que hace que los espacios se vean con mucha luz y mucha amplitud. Ideal para una pareja o familias que quieran disfrutar de la hermosa naturaleza que la rodea. Cuenta con chimenea a gas en la sala.  La casa está ubicada a 30 minutos del centro de Medellín subiendo por la vía de Buenos Aires. Tiene posibilidad de acceso por vía Medellín - Santa Elena y por vía Las Palmas. Una ventaja adicional es que no hay peaje. El verde,  los senderos y la reserva natural donde está ubicado el lote,  hacen de este un espacio mágico..",12,2023-04-23 19:42:15.975219,https://www.fincaraiz.com.co/inmueble/casa-en-venta/santa-elena-medellin/medellin/7462253,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
480,Inmobiliaria,Apartamento,venta,2,2.0,1.0,68.0,68.0,4,,7.0,16 a 30 años,262000.0,5338235.29,,Simón Bolívar Medellin,Medellín,Antioquia,"['Ascensor', 'Garaje(s)', 'Portería / Recepción', 'Vigilancia', 'Vista panorámica', 'Balcón', 'Baño Auxiliar', 'Calentador', 'Citófono', 'Cocina Integral', 'Depósito / Bodega', 'Instalación de gas', 'Anuncio publicado por:', 'InmobiliArea', 'hace 3 meses']",363000000,"Apartamento en venta en sector Simón Bolivar,  a pocas cuadras de la 80,  del colegio Corazonista y de la Universidad Adventista,  cerca de la iglesia Santa Rita. Con varias rutas de transporte público.  El edificio cuenta con vigilancia privada de 8:00 a.m. a 5:00 p.m. Con 68 m2,  en un piso 7 con acceso por ascensor,  parqueadero propio cubierto y depósito. Consta de 3 habitaciones,  2 baños,  sala comedor,  balcón con vista exterior,  cocina integral,  zona de lavandería,  red de gas y calentador.  MG.",15,2023-04-23 19:42:17.504011,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/simon-bolivar-medellin/medellin/7869007,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1
481,Inmobiliaria,Apartamento,venta,2,1.0,,55.0,55.0,2,,4.0,1 a 8 años,0.0,2000000.0,Preguntar al anunciante,Robledo Medellin Sector La Aurora,Medellín,Antioquia,"['Zonas Verdes', 'Balcón', 'Barra estilo americano', 'Cocina Integral', 'Instalación de gas', 'Zona de lavandería', 'Zona Residencial', 'Anuncio publicado por:', 'Grupo Empresarial Mi', 'hace 3 meses']",110000000,"ENCANTADOR APARTAMENTO EN VENTA - SECTOR LA AURORA,  ROBLEDO COD: 25717  Encantador apartamento en venta,  con una excelente vista panorámica y ambiente campestre,  cercano a Instituciones Educativas,  centros comerciales y de diversión,  área de 55 metros aproximadamente,  sector La Aurora en Robledo,  4 piso,  estrato 2 en Unidad Abierta. Nos ofrecen sus espacios,  zona social de sala comedor,  dos alcobas,  un closet,  un baño social enchapado y cabinado en acrílico; práctica cocina integral mixta con horno,  barra americana,  anaqueles inferiores y superiores,  red de gas,  zona de ropas y balcón. Piso en cerámica,  pintura en excelente estado.  Parqueadero común.  Senderos peatonales y zonas verdes.  (NO INCLUYE MOBILIARIO) .",12,2023-04-23 19:42:19.155056,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/robledo-medellin-sector-la-aurora/medellin/7438783,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
482,Inmobiliaria,Casa,venta,4,2.0,,120.0,120.0,4,Bueno,,16 a 30 años,0.0,3666666.67,Preguntar al anunciante,Florida Nueva en Medellín,Medellín,Antioquia,"['Zonas Verdes', 'Cocina Integral', 'Estudio', 'Colegios / Universidades', 'Parques cercanos', 'Supermercados / C.Comerciales', 'Trans. Público cercano', 'Anuncio publicado por:', 'Rentamos Propiedad Raíz Medellín SAS', 'hace 3 meses']",440000000,"Código: 10362. Casa amplia en Florida Nueva con buenos acabados,  cerca al metro. Cuenta con: 4 habitaciones,  2 baños,  3 closets,  sala/comedor,  estudio y cocina integral. Valor predial: 1.300.000 anual..",7,2023-04-23 19:42:20.667277,https://www.fincaraiz.com.co/inmueble/casa-en-venta/florida-nueva-en-medellin/medellin/7867260,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
483,Usado,Apartamento,venta,3,1.0,,,,2,,1.0,enor a 1 año,0.0,2071713.15,KR 144 # 68 - 240,Medellín,Medellín,,"['Jardín', 'Colegios / Universidades', 'Parques cercanos', 'Sobre vía principal', 'Supermercados / C.Comerciales', 'Trans. Público cercano', 'Zona Residencial']",130000000,"Se vende apartamento 1 piso en obra blanca para mejorar a su gusto, solo tiene 8 meses de uso y está ubicado en el sector Travesías de San Cristóbal a tan solo 10 minutos del parque principal. Cuenta con 3 habitaciones, 1 baño, sala amplia, cocina sencilla y jardín, está ubicado a bordo de calle con vía de acceso pavimentada y cuenta con rutas de buses. El sector está en crecimiento y se está valorizando mucho por lo que es ideal para inversion. Para más informacion comunicarse al 3106022087 Luis Mejia.",13,2023-04-23 19:42:22.177782,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/medellin/antioquia/10072189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,Inmobiliaria,Casa,venta,Código Fincaraíz: 7804958,,3.0,800.0,800.0,6,,2.0,,0.0,12500000.0,Preguntar al anunciante,Castropol,Medellín,Antioquia,"['Acceso Pavimentado', 'Circuito cerrado de TV', 'En conjunto cerrado', 'Garaje / Parqueadero(s)', 'Garaje(s)', 'Parqueadero Visitantes', 'Balcón', 'Baño Auxiliar', 'Baño Independiente', 'Chimenea', 'Cocina Integral', 'Cuarto de Servicio', 'Anuncio publicado por:', 'ALSAIBERICO SAS', 'hace 4 meses']",10000000000,"Exclusiva casa de lujo con los mejores acabados y una increíble vista hacia la ciudad de Medellín  Área del lote: 3, 216 M2  Área Construida: 800 m2  4 Habitaciones  7 Baños  Cocina Pro Abierta  Doble Altura en Áreas Sociales  Espejos de Agua  Cuarto de Servicio  Laundry Room  Piscina Climatizada  Jacuzzi  Full Deck  Solárium  Zona BBQ  Turco Gym  Jardines  Huerto   Administración: 1, 100, 000  Predial: 20, 874, 0000 Anual   Precio: cop.",25,2023-04-23 19:42:23.729689,https://www.fincaraiz.com.co/inmueble/casa-en-venta/castropol/medellin/7804958,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0
485,Inmobiliaria,Casa,venta,Código Fincaraíz: 7976486,,1.0,2.0,0.0,3,Excelente,1.0,9 a 15 años,0.0,400000.0,Preguntar al anunciante,Medellín,Medellín,,"['Garaje(s)', 'Jardín', 'Parqueadero Visitantes', 'Vista panorámica', 'Vivienda Bifamiliar', 'Zonas Verdes', 'Balcón', 'Baño Auxiliar', 'Calentador', 'Chimenea', 'Cocina Integral', 'Cocina tipo Americano', 'Anuncio publicado por:', 'INMOBILIARIA SUEÑO REAL', 'hace 1 mes']",800000000,"AGRADABLE CASA DE DESCANSO EN SANTA ELENA ANTIOQUIA,  EL LUGAR PERFECTO PARA RELAJARSE.  ESTÁS EN EL CAMPO Y EN LAS PUERTAS DE LA CIUDAD. QUEEEE RICOO  Código E46  Precio $800.000.000 Negociables   Primer Piso   2.000 Metros cuadrados  Sala Comedor amplia con chimenea  4 Habitaciones amplias  2 Closet   Cocina integral con mesón en acero inoxidable y red de gas  2 Baños uno privado con cabina y el otro social  Calentador de agua con gas propano  Corredores al rededor  Piso en cerámi.",16,2023-04-23 19:42:25.219192,https://www.fincaraiz.com.co/inmueble/casa-en-venta/medellin/antioquia/7976486,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0
486,Inmobiliaria,Apartamento,venta,3,5.0,4.0,431.0,0.0,6,,,ás de 30 años,0.0,4176334.11,Preguntar al anunciante,Trece de noviembre,Medellín,Antioquia,[],1800000000,"Codigo: 15449. Apartamento en venta ubicado en el poblado sector campestre.tenemos este hermoso apartamento de 432 mts,  piso 19 piso completo,  excelente vista 360°,  en edificio de 1 sola torre reformado,  espacios amplios y construcción solida por tratarse de un edificio construido en 1991.apartamento ubicado cerca de excelentes vías de acceso,  loma del campestre,  los balsos,  transversal inferior,  cerca a drive in campestre,  club campestre,  mall san lucas,  a 40 minutos del aeropuerto josé maría córdoba,  carulla san lucas,  olímpica.comodidades: 2 salas,  comedor,  biblioteca,  3 alcobas con posibilidad de una 4 alcoba,  3 vestier,  5 baños,  alcoba de servicio con baño completamente independiente,  cocina cerrada,  piso en madera y mármol,  zona de ropas,  estar alcoba,  2 balcones,  cuarto útil en el mismo piso del apartamento,  2 cuarto útiles independientes en el sótano,  4 parqueaderos independientes,  portería,  zonas verdes,  salón social,  2 ascensores,  canchas,  piscina..",9,2023-04-23 19:42:26.745722,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/trece-de-noviembre/medellin/7675517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
487,Inmobiliaria,Casa,venta,4,4.0,1.0,240.0,0.0,5,,,16 a 30 años,0.0,5000000.0,Preguntar al anunciante,Belén Rosales,Medellín,Antioquia,[],1200000000,"Codigo: 18680. Casa en venta ubicado en medellin sector malibú ubicación inmejorable en un sector demasiado tranquilo y totalmente residencial. hermoso entorno en medio de pura naturaleza.  excelente distribución e iluminación para aprovechar al máximo cada espacio en un ambiente muy familiar y acogedor.  cerca a todos los servicios: unicentro,  universidad pontifica bolivariana,  estación de servicios texaco,  bancolombia,  banco de bogota,  parque de belen,  gimnasio smart fit,  café juan valdes,  éxito,  carulla,  calle 30 y transporte publico.  comodidades: sala,  sala-comedor,  4 alcobas,  4 closet,  alcoba de servicio con baño,  4 baños,  cocina cerrada integral,  zona de ropas,  3 patios,  cuarto útil,  garaje sencillo,  servicios públicos y red de gas. la alcoba de servicio se puede convertir en cuarta alcoba auxiliar o de huéspedes..",11,2023-04-23 19:42:28.251005,https://www.fincaraiz.com.co/inmueble/casa-en-venta/belen-rosales/medellin/7673751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
488,Inmobiliaria,Apartamento,venta,3,5.0,2.0,250.0,0.0,6,,,ás de 30 años,1000.0,4400000.0,Preguntar al anunciante,Trece de noviembre,Medellín,Antioquia,[],1100000000,"Codigo: 16892. Apartamento en venta ubicado en el poblado sector loma del campestre.propiedad premium ubicada en exclusivo sector del pobladoapartamento ubicado  entre loma de los balsos y el campestre,  transversal inferior,   gimnasio action y club el campestre.comodidades amplios espacios sociales independientes,  2 salas,  comedor,  3 habitaciones cada una con baño y vestier,  biblioteca cerrada,  baño social,  cocina cerrada e integral,  estar alcoba,  acabados de lujo,  mármol en baños,  hermosa vista a la ciudad,  1 habitación con closet,  5 baños,  bañera,  alcoba de servicio con baño,  zona de ropas,  parqueadero doble paralelo,  cuarto útil,  servicios públicos,  red de gas,  2 ascensores,  la unidad cuenta con cancha de tenis,  piscina,  sauna,  turco,  salón social,  sauna,  turco,  zonas verdes,  y portería 24 horas..",28,2023-04-23 19:42:29.781781,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/trece-de-noviembre/medellin/7675171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
489,Inmobiliaria,Apartamento,venta,2,2.0,,57.0,0.0,4,Bueno,,,0.0,5087719.3,Preguntar al anunciante,Las palmas,Medellín,Antioquia,[],290000000,Apartamento Arriendo 57.00 mts MEDELLÍN Código Coninsa: 65087.,11,2023-04-23 19:42:31.273635,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/las-palmas/medellin/7547017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
490,Inmobiliaria,Apartamento,venta,4,6.0,6.0,667.0,0.0,6,,,9 a 15 años,0.0,4422788.61,Preguntar al anunciante,Urbanizacion villas del campo,Medellín,Antioquia,[],2950000000,"Codigo: 15024. Apartamento en venta ubicado en el poblado sector la tomatera. un excelente espacio para remodelar y personalizarlo a tu gusto con espectacular vista a la ciudad. unidad muy bien habitada y con hermosas zonas verdes para pasear a tu mascota o compartir momentos de esparcimiento con tu familia. ubicación inigualable cerca a la milla de oro,  carulla,  bancolombia,  d1,  café juan valdez,  tostao,  clínica medellín,  sura,  intermédica,  milla de oro,  parque de el poblado,  centro comercial oviedo,  movistar,  notaria 11,  hotel dann carlton y transporte público. en un entorno totalmente residencial y tranquilo. comodidades: sala,  comedor,  biblioteca,  4 alcobas,  4 vestier,  alcoba de servicio,  6 baños,  cocina integral cerrada,  piso en mármol y madera,  zona de ropas,  estar alcobas,  balcón,  2 niveles,  2 cuartos útiles,  6 garajes sencillos,  servicios públicos,  red de gas,  portería 24 horas,  zonas verdes,  salón social y 2 ascensores..",28,2023-04-23 19:42:32.846568,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/urbanizacion-villas-del-campo/medellin/7675479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
